_RAJ2000;_DEJ2000;ID;Bmag;e_Bmag;Vmag;e_Vmag;Imag;e_Imag
322.43837;+12.11761;5043702;19.083; 0.007;18.448; 0.009;17.635; 0.010
322.43875;+12.23778;5043703;21.804; 0.013;21.090; 0.015;20.190; 0.026
322.43887;+12.27756;5043704;21.726; 0.016;21.047; 0.017;20.287; 0.033
322.43850;+12.17433;5043707;20.323; 0.007;19.832; 0.010;19.046; 0.014
322.43842;+12.15092;5043708;22.587; 0.040;21.899; 0.046;20.759; 0.055
322.43850;+12.17472;5043710;19.733; 0.005;18.510; 0.005;17.032; 0.007
322.43837;+12.14503;5043711;20.488; 0.008;19.983; 0.010;19.217; 0.019
322.43858;+12.20667;5043712;22.398; 0.033;21.675; 0.038;20.581; 0.065
322.43842;+12.15128;5043713;21.698; 0.016;21.096; 0.022;20.244; 0.032
322.43829;+12.11344;5043714;21.473; 0.014;20.938; 0.026;20.082; 0.033
322.43842;+12.15700;5043715;21.589; 0.018;20.972; 0.026;20.015; 0.034
322.43850;+12.18878;5043716;21.702; 0.018;21.053; 0.025;20.176; 0.029
322.43850;+12.19597;5043717;22.143; 0.025;21.463; 0.034;20.402; 0.042
322.43837;+12.15283;5043718;21.530; 0.016;20.932; 0.021;20.014; 0.028
322.43837;+12.15747;5043719;19.847; 0.006;19.350; 0.007;18.615; 0.012
322.43842;+12.17358;5043720;20.234; 0.007;19.744; 0.009;19.011; 0.015
322.43833;+12.14339;5043721;21.211; 0.012;20.665; 0.016;19.881; 0.027
322.43842;+12.17581;5043723;21.035; 0.013;20.487; 0.015;19.637; 0.016
322.43854;+12.20425;5043724;20.665; 0.016;20.354; 0.021;19.616; 0.023
322.43862;+12.25111;5043726;21.471; 0.016;20.811; 0.018;20.073; 0.031
322.43825;+12.13158;5043728;21.834; 0.019;21.155; 0.027;20.344; 0.041
322.43829;+12.13878;5043729;21.435; 0.022;20.844; 0.032;20.034; 0.032
322.43829;+12.14631;5043730;22.279; 0.049;21.504; 0.048;20.453; 0.053
322.43837;+12.18358;5043731;21.859; 0.020;21.276; 0.024;20.178; 0.035
322.43821;+12.12928;5043733;21.121; 0.011;20.496; 0.015;19.663; 0.024
322.43812;+12.11094;5043736;21.784; 0.017;21.181; 0.023;20.355; 0.042
322.43821;+12.13833;5043737;19.377; 0.006;18.856; 0.006;18.161; 0.009
322.43842;+12.19867;5043738;21.948; 0.025;21.277; 0.034;20.425; 0.046
322.43842;+12.20117;5043739;19.912; 0.005;19.420; 0.007;18.760; 0.012
322.43833;+12.17939;5043740;21.994; 0.025;21.232; 0.027;20.332; 0.041
322.43842;+12.19778;5043742;21.163; 0.017;20.542; 0.015;19.657; 0.023
322.43804;+12.08983;5043743;21.643; 0.012;21.066; 0.019;20.175; 0.033
322.43825;+12.14864;5043744;20.871; 0.015;20.348; 0.014;19.555; 0.024
322.43808;+12.10214;5043745;21.778; 0.013;21.164; 0.017;20.277; 0.027
322.43854;+12.24322;5043746;20.232; 0.005;19.692; 0.005;19.029; 0.010
322.43808;+12.09839;5043747;19.745; 0.004;19.274; 0.006;18.636; 0.009
322.43800;+12.08133;5043748;21.258; 0.012;20.660; 0.014;19.932; 0.023
322.43792;+12.05647;5043749;20.218; 0.006;19.568; 0.009;18.781; 0.009
322.43812;+12.13189;5043750;21.504; 0.016;20.940; 0.019;20.081; 0.033
322.43804;+12.09556;5043751;19.156; 0.003;18.601; 0.004;17.874; 0.006
322.43837;+12.20414;5043752;21.277; 0.028;20.511; 0.022;19.745; 0.026
322.43833;+12.20081;5043753;21.133; 0.011;20.567; 0.013;19.803; 0.021
322.43817;+12.14411;5043754;22.268; 0.025;21.636; 0.037;20.601; 0.048
322.43846;+12.24661;5043756;21.347; 0.012;20.753; 0.012;19.926; 0.023
322.43817;+12.14836;5043757;19.323; 0.005;18.800; 0.006;18.093; 0.010
322.43829;+12.19419;5043758;22.291; 0.034;21.588; 0.030;20.685; 0.047
322.43821;+12.16194;5043759;20.745; 0.009;20.249; 0.011;19.486; 0.017
322.43779;+12.02581;5043761;21.719; 0.018;21.048; 0.020;20.168; 0.029
322.43812;+12.14631;5043763;21.414; 0.019;20.862; 0.024;19.998; 0.026
322.43792;+12.07558;5043765;19.755; 0.004;19.298; 0.007;18.658; 0.008
322.43837;+12.23589;5043766;19.360; 0.004;18.850; 0.003;18.203; 0.006
322.43779;+12.04656;5043767;21.742; 0.017;21.080; 0.019;20.245; 0.035
322.43846;+12.26364;5043768;20.255; 0.006;19.737; 0.006;19.076; 0.012
322.43825;+12.18706;5043769;17.912; 0.003;17.157; 0.003;16.204; 0.005
322.43812;+12.16442;5043771;22.441; 0.033;21.681; 0.032;20.653; 0.050
322.43812;+12.15903;5043772;21.369; 0.013;20.806; 0.016;19.988; 0.019
322.43829;+12.21175;5043773;20.997; 0.010;20.429; 0.012;19.681; 0.019
322.43783;+12.06758;5043774;22.331; 0.027;21.705; 0.039;20.473; 0.054
322.43754;+11.97200;5043775;19.467; 0.005;19.054; 0.012;18.311; 0.010
322.43812;+12.17331;5043776;21.243; 0.014;20.658; 0.015;19.821; 0.021
322.43796;+12.12200;5043777;18.402; 0.004;17.742; 0.004;16.784; 0.007
322.43829;+12.22014;5043778;21.361; 0.015;20.707; 0.014;19.976; 0.023
322.43825;+12.20731;5043779;20.772; 0.008;20.226; 0.010;19.469; 0.013
322.43771;+12.04236;5043780;21.116; 0.011;20.580; 0.013;19.805; 0.021
322.43804;+12.15650;5043781;21.961; 0.023;21.334; 0.027;20.411; 0.037
322.43792;+12.11917;5043783;22.016; 0.025;21.373; 0.022;20.438; 0.039
322.43792;+12.10942;5043784;22.349; 0.033;21.655; 0.030;20.594; 0.066
322.43821;+12.21517;5043785;22.123; 0.029;21.636; 0.030;20.731; 0.043
322.43800;+12.15228;5043786;21.825; 0.017;21.199; 0.019;20.354; 0.031
322.43817;+12.20231;5043787;22.182; 0.021;21.455; 0.024;20.645; 0.038
322.43804;+12.17028;5043788;21.255; 0.014;20.728; 0.018;19.926; 0.025
322.43808;+12.17583;5043789;22.193; 0.035;21.581; 0.032;20.556; 0.037
322.43758;+12.01800;5043791;21.919; 0.020;21.260; 0.020;20.333; 0.030
322.43792;+12.13100;5043792;21.834; 0.017;21.234; 0.021;20.399; 0.031
322.43771;+12.06611;5043793;21.638; 0.014;21.086; 0.020;20.218; 0.030
322.43775;+12.07961;5043794;20.958; 0.023;20.956; 0.031;19.682; 0.037
322.43800;+12.16383;5043795;20.348; 0.008;19.842; 0.008;19.101; 0.011
322.43804;+12.19081;5043796;21.952; 0.022;21.249; 0.019;20.334; 0.030
322.43771;+12.07972;5043797;21.642; 0.023;20.894; 0.022;20.122; 0.049
322.43804;+12.18228;5043798;22.624; 0.054;21.800; 0.036;20.760; 0.050
322.43850;+12.33083;5043799;22.285; 0.024;21.534; 0.026;20.580; 0.060
322.43792;+12.15492;5043800;19.939; 0.007;19.468; 0.006;18.788; 0.010
322.43796;+12.16236;5043801;21.304; 0.018;20.693; 0.018;19.834; 0.023
322.43821;+12.23939;5043802;19.870; 0.004;19.374; 0.004;18.758; 0.009
322.43808;+12.19844;5043803;21.931; 0.031;21.382; 0.030;20.391; 0.043
322.43779;+12.11350;5043804;21.512; 0.017;20.921; 0.016;20.131; 0.023
322.43779;+12.11114;5043805;22.190; 0.027;21.526; 0.022;20.632; 0.066
322.43775;+12.09631;5043806;22.105; 0.017;21.425; 0.016;20.581; 0.037
322.43804;+12.19233;5043807;22.610; 0.032;21.701; 0.027;20.670; 0.039
322.43771;+12.09725;5043808;21.037; 0.009;20.466; 0.011;19.681; 0.016
322.43821;+12.24581;5043809;19.827; 0.004;19.327; 0.005;18.702; 0.007
322.43767;+12.07144;5043810;22.448; 0.034;21.632; 0.041;20.720; 0.057
322.43787;+12.14442;5043811;21.115; 0.012;20.554; 0.011;19.769; 0.020
322.43796;+12.16964;5043812;21.214; 0.014;20.666; 0.012;19.845; 0.018
322.43796;+12.18200;5043813;20.033; 0.006;19.537; 0.006;18.830; 0.008
322.43787;+12.15167;5043814;21.394; 0.015;20.875; 0.014;20.033; 0.022
322.43808;+12.22644;5043815;22.184; 0.018;21.397; 0.015;20.586; 0.027
322.43792;+12.17150;5043816;20.962; 0.012;20.376; 0.011;19.600; 0.015
322.43792;+12.17406;5043817;22.444; 0.032;21.673; 0.031;20.698; 0.037
322.43792;+12.17619;5043818;18.623; 0.003;17.921; 0.003;17.002; 0.005
322.43775;+12.12564;5043820;21.740; 0.017;20.157; 0.009;17.534; 0.006
322.43817;+12.25864;5043821;21.092; 0.016;19.958; 0.008;18.661; 0.011
322.43804;+12.22017;5043823;21.492; 0.014;21.032; 0.017;20.193; 0.020
322.43787;+12.17700;5043824;21.913; 0.025;21.212; 0.021;20.314; 0.030
322.43792;+12.18364;5043825;21.361; 0.015;20.715; 0.012;19.864; 0.019
322.43804;+12.23325;5043826;22.405; 0.022;21.670; 0.021;20.721; 0.037
322.43767;+12.11531;5043828;20.957; 0.026;20.468; 0.020;19.766; 0.024
322.43775;+12.14283;5043830;22.222; 0.027;21.561; 0.023;20.597; 0.049
322.43792;+12.20436;5043833;21.978; 0.025;21.312; 0.021;20.450; 0.033
322.43775;+12.15372;5043834;19.827; 0.006;19.349; 0.006;18.652; 0.009
322.43762;+12.11458;5043835;21.650; 0.019;20.982; 0.016;20.304; 0.032
322.43792;+12.21158;5043838;21.030; 0.010;20.468; 0.011;19.733; 0.018
322.43771;+12.15081;5043839;20.775; 0.009;20.274; 0.010;19.513; 0.014
322.43754;+12.10475;5043840;22.135; 0.018;21.499; 0.021;20.702; 0.038
322.43804;+12.25806;5043841;22.179; 0.023;21.460; 0.024;20.558; 0.038
322.43733;+12.03086;5043842;20.201; 0.005;19.694; 0.006;19.033; 0.009
322.43762;+12.13225;5043843;21.400; 0.015;20.853; 0.013;20.075; 0.019
322.43779;+12.18903;5043844;19.603; 0.005;19.096; 0.005;18.395; 0.008
322.43792;+12.22250;5043845;22.549; 0.043;21.764; 0.021;20.706; 0.039
322.43762;+12.13775;5043846;19.921; 0.005;19.469; 0.006;18.750; 0.010
322.43754;+12.11689;5043849;21.744; 0.021;21.025; 0.019;20.195; 0.026
322.43762;+12.14603;5043850;21.372; 0.016;20.812; 0.019;20.024; 0.027
322.43771;+12.17339;5043851;19.659; 0.005;19.160; 0.004;18.438; 0.008
322.43767;+12.16358;5043852;21.156; 0.012;20.614; 0.012;19.757; 0.018
322.43754;+12.11956;5043854;20.659; 0.009;20.161; 0.008;19.453; 0.015
322.43742;+12.09047;5043855;22.413; 0.022;21.583; 0.019;20.647; 0.039
322.43792;+12.24292;5043856;21.034; 0.009;20.480; 0.009;19.801; 0.015
322.43750;+12.11519;5043857;19.794; 0.007;19.297; 0.007;18.657; 0.010
322.43800;+12.27647;5043858;20.521; 0.007;19.962; 0.008;19.269; 0.015
322.43737;+12.07733;5043859;21.973; 0.022;21.315; 0.022;20.494; 0.048
322.43767;+12.18111;5043861;22.916; 0.051;21.937; 0.036;20.865; 0.055
322.43762;+12.15869;5043862;19.544; 0.004;19.043; 0.004;18.349; 0.008
322.43758;+12.14814;5043863;22.223; 0.030;21.482; 0.022;20.555; 0.034
322.43787;+12.24247;5043865;21.636; 0.011;21.056; 0.011;20.313; 0.020
322.43767;+12.18800;5043866;22.306; 0.028;21.560; 0.023;20.537; 0.034
322.43737;+12.09517;5043867;22.637; 0.025;21.166; 0.016;19.029; 0.011
322.43758;+12.16436;5043868;21.348; 0.014;20.721; 0.013;19.903; 0.021
322.43742;+12.10839;5043869;16.316; 0.002;15.723; 0.004;14.852; 0.006
322.43792;+12.26486;5043870;20.431; 0.007;19.586; 0.006;18.622; 0.009
322.43746;+12.13200;5043871;21.368; 0.014;20.790; 0.014;20.014; 0.023
322.43792;+12.27900;5043872;20.276; 0.006;19.761; 0.006;19.095; 0.013
322.43729;+12.07275;5043873;20.856; 0.009;20.316; 0.009;19.621; 0.019
322.43767;+12.19442;5043875;21.812; 0.021;21.168; 0.017;20.292; 0.028
322.43783;+12.25950;5043876;20.510; 0.007;19.980; 0.007;19.272; 0.019
322.43767;+12.20925;5043877;20.507; 0.007;19.972; 0.008;19.257; 0.012
322.43754;+12.16556;5043878;21.158; 0.012;20.494; 0.012;19.701; 0.018
322.43746;+12.14897;5043880;21.159; 0.011;20.572; 0.011;19.802; 0.017
322.43762;+12.19883;5043881;22.461; 0.039;21.574; 0.026;20.356; 0.032
322.43721;+12.06081;5043882;20.255; 0.006;19.757; 0.008;19.112; 0.012
322.43754;+12.17622;5043883;21.404; 0.021;20.817; 0.019;20.011; 0.028
322.43742;+12.13956;5043884;22.143; 0.028;21.363; 0.022;20.238; 0.033
322.43775;+12.24431;5043885;21.421; 0.009;20.801; 0.011;20.108; 0.019
322.43742;+12.12936;5043886;22.101; 0.021;21.491; 0.021;20.598; 0.036
322.43746;+12.14936;5043887;21.061; 0.018;20.503; 0.011;19.759; 0.020
322.43737;+12.11828;5043888;21.764; 0.022;21.168; 0.018;20.415; 0.030
322.43758;+12.19108;5043889;20.461; 0.009;19.944; 0.009;19.160; 0.012
322.43742;+12.13339;5043890;20.813; 0.010;20.296; 0.010;19.640; 0.017
322.43729;+12.10850;5043891;18.551; 0.054;17.860; 0.040;16.844; 0.034
322.43704;+12.01025;5043892;21.882; 0.017;21.281; 0.024;20.454; 0.043
322.43737;+12.12464;5043893;20.207; 0.010;19.705; 0.007;18.952; 0.011
322.43725;+12.09289;5043894;20.553; 0.007;20.029; 0.007;19.337; 0.011
322.43742;+12.15011;5043895;21.988; 0.025;21.288; 0.028;20.461; 0.046
322.43758;+12.20872;5043896;22.605; 0.050;21.676; 0.032;20.625; 0.036
322.43758;+12.19814;5043897;16.904; 0.002;16.139; 0.002;15.139; 0.004
322.43754;+12.19208;5043898;21.012; 0.012;20.452; 0.011;19.644; 0.016
322.43721;+12.07642;5043899;21.377; 0.013;20.828; 0.017;20.055; 0.025
322.43746;+12.17053;5043900;16.195; 0.002;15.954; 0.002;15.642; 0.005
322.43737;+12.14142;5043902;22.588; 0.036;21.768; 0.032;20.766; 0.049
322.43737;+12.15728;5043903;22.455; 0.036;21.694; 0.030;20.692; 0.063
322.43725;+12.12028;5043904;20.617; 0.007;20.117; 0.009;19.446; 0.013
322.43733;+12.14450;5043905;19.713; 0.005;19.247; 0.005;18.548; 0.009
322.43779;+12.28647;5043906;21.312; 0.012;20.699; 0.012;19.926; 0.025
322.43737;+12.15903;5043907;21.049; 0.011;20.495; 0.012;19.714; 0.021
322.43771;+12.27256;5043908;21.592; 0.015;20.940; 0.013;20.202; 0.030
322.43737;+12.17003;5043909;21.660; 0.031;21.009; 0.023;20.219; 0.035
322.43717;+12.10556;5043910;21.742; 0.013;20.241; 0.008;18.350; 0.007
322.43733;+12.15267;5043911;21.492; 0.015;20.886; 0.015;20.017; 0.020
322.43742;+12.18281;5043912;20.328; 0.006;19.815; 0.008;19.082; 0.012
322.43712;+12.09239;5043913;21.116; 0.009;20.551; 0.010;19.808; 0.017
322.43733;+12.15756;5043914;21.677; 0.021;21.148; 0.020;20.331; 0.030
322.43779;+12.31044;5043915;20.704; 0.007;20.145; 0.009;19.456; 0.015
322.43729;+12.14606;5043917;21.327; 0.014;20.773; 0.014;19.906; 0.023
322.43787;+12.32794;5043918;21.134; 0.011;20.567; 0.013;19.823; 0.023
322.43750;+12.22139;5043919;22.715; 0.030;21.941; 0.024;20.794; 0.055
322.43733;+12.17244;5043920;19.741; 0.005;19.254; 0.006;18.566; 0.009
322.43750;+12.21794;5043921;21.976; 0.017;21.318; 0.020;20.461; 0.029
322.43779;+12.30928;5043922;22.070; 0.021;21.421; 0.022;20.526; 0.042
322.43721;+12.13878;5043923;20.527; 0.008;19.986; 0.010;19.222; 0.013
322.43725;+12.14822;5043924;21.454; 0.014;20.912; 0.014;20.063; 0.022
322.43712;+12.12353;5043926;21.992; 0.023;21.311; 0.023;20.275; 0.032
322.43754;+12.26219;5043927;20.641; 0.007;19.654; 0.006;18.553; 0.010
322.43742;+12.21114;5043928;20.917; 0.010;20.335; 0.009;19.624; 0.016
322.43717;+12.13317;5043929;21.096; 0.013;20.564; 0.012;19.799; 0.019
322.43725;+12.16703;5043930;21.280; 0.014;20.671; 0.013;19.823; 0.019
322.43721;+12.16625;5043931;22.035; 0.029;21.376; 0.023;20.413; 0.039
322.43746;+12.23528;5043932;20.735; 0.007;20.205; 0.006;19.505; 0.011
322.43721;+12.16025;5043933;21.551; 0.014;20.981; 0.016;20.191; 0.027
322.43733;+12.19919;5043934;20.142; 0.007;19.618; 0.006;18.959; 0.011
322.43729;+12.18536;5043935;22.064; 0.035;21.354; 0.024;20.338; 0.027
322.43742;+12.22922;5043936;21.011; 0.008;20.459; 0.007;19.771; 0.015
322.43704;+12.10978;5043937;20.630; 0.008;20.109; 0.010;19.428; 0.012
322.43725;+12.17864;5043938;20.891; 0.015;20.237; 0.011;19.415; 0.023
322.43721;+12.16647;5043939;22.273; 0.033;21.525; 0.030;20.632; 0.041
322.43704;+12.12064;5043940;20.368; 0.008;19.866; 0.007;19.181; 0.012
322.43746;+12.25900;5043941;21.737; 0.018;21.048; 0.017;20.241; 0.038
322.43712;+12.14933;5043942;20.855; 0.011;20.360; 0.010;19.584; 0.017
322.43721;+12.17786;5043943;18.272; 0.003;17.530; 0.003;16.571; 0.005
322.43721;+12.17947;5043944;22.286; 0.031;21.549; 0.034;20.470; 0.033
322.43721;+12.19142;5043946;20.760; 0.010;20.230; 0.008;19.477; 0.014
322.43708;+12.15428;5043947;20.377; 0.007;19.873; 0.007;19.189; 0.013
322.43708;+12.15767;5043948;21.975; 0.045;21.671; 0.050;20.502; 0.039
322.43683;+12.07886;5043950;20.654; 0.009;20.153; 0.010;19.451; 0.015
322.43712;+12.17633;5043951;21.192; 0.015;20.557; 0.012;19.827; 0.024
322.43646;+11.95631;5043952;18.489; 0.005;17.389; 0.008;16.119; 0.005
322.43733;+12.24269;5043953;22.149; 0.017;21.454; 0.016;20.591; 0.029
322.43725;+12.21572;5043954;21.015; 0.009;20.445; 0.009;19.740; 0.014
322.43729;+12.22408;5043955;21.847; 0.015;21.194; 0.013;20.372; 0.021
322.43700;+12.14506;5043956;20.891; 0.011;20.337; 0.010;19.607; 0.018
322.43708;+12.17367;5043957;21.860; 0.023;21.129; 0.018;20.221; 0.025
322.43717;+12.19683;5043958;22.064; 0.023;21.349; 0.021;20.459; 0.027
322.43712;+12.19067;5043959;22.113; 0.025;21.432; 0.023;20.470; 0.031
322.43654;+12.00125;5043960;22.319; 0.026;21.588; 0.037;20.556; 0.041
322.43692;+12.12958;5043961;20.705; 0.008;20.191; 0.009;19.483; 0.015
322.43687;+12.11514;5043962;19.983; 0.007;19.505; 0.007;18.902; 0.012
322.43700;+12.15658;5043963;21.757; 0.020;21.140; 0.019;20.236; 0.024
322.43742;+12.28914;5043964;21.539; 0.015;20.915; 0.015;20.122; 0.026
322.43767;+12.37022;5043965;20.449; 0.009;19.975; 0.011;19.344; 0.024
322.43712;+12.19908;5043966;21.448; 0.022;20.859; 0.019;20.034; 0.021
322.43704;+12.17039;5043967;20.595; 0.023;20.071; 0.016;19.368; 0.022
322.43725;+12.23744;5043969;22.484; 0.023;21.726; 0.021;20.831; 0.035
322.43712;+12.21214;5043972;22.691; 0.038;21.710; 0.030;20.604; 0.047
322.43704;+12.18078;5043973;19.239; 0.004;18.642; 0.004;17.844; 0.007
322.43687;+12.13131;5043975;21.305; 0.015;20.742; 0.012;20.021; 0.023
322.43700;+12.18139;5043976;22.677; 0.069;21.773; 0.065;20.891; 0.065
322.43692;+12.14781;5043977;22.359; 0.034;21.658; 0.027;20.691; 0.038
322.43642;+11.97650;5043978;13.325; 0.008;12.820; 0.003;12.195; 0.004
322.43742;+12.30453;5043980;20.236; 0.006;19.710; 0.007;19.047; 0.015
322.43696;+12.15575;5043982;17.734; 0.003;17.036; 0.003;16.112; 0.005
322.43733;+12.27631;5043984;21.923; 0.022;21.225; 0.018;20.395; 0.036
322.43696;+12.16544;5043987;19.426; 0.004;18.728; 0.004;17.765; 0.007
322.43704;+12.19594;5043988;21.717; 0.017;21.066; 0.017;20.243; 0.027
322.43704;+12.20008;5043989;21.677; 0.019;21.076; 0.018;20.285; 0.024
322.43721;+12.24133;5043991;22.207; 0.019;21.442; 0.016;20.619; 0.028
322.43700;+12.18769;5043993;21.699; 0.019;21.047; 0.016;20.183; 0.026
322.43696;+12.17583;5043994;22.499; 0.058;21.990; 0.050;20.804; 0.061
322.43654;+12.02761;5043995;22.320; 0.034;21.937; 0.048;20.043; 0.038
322.43683;+12.13469;5043996;22.711; 0.047;21.711; 0.028;20.402; 0.030
322.43708;+12.21894;5043997;21.956; 0.020;21.314; 0.019;20.414; 0.027
322.43687;+12.15728;5043998;21.138; 0.012;20.586; 0.012;19.771; 0.016
322.43712;+12.22881;5043999;22.039; 0.017;21.368; 0.015;20.463; 0.023
322.43696;+12.17667;5044000;19.681; 0.005;19.151; 0.005;18.428; 0.008
322.43683;+12.14322;5044001;20.130; 0.007;19.626; 0.006;18.941; 0.010
322.43704;+12.20467;5044002;19.986; 0.006;19.498; 0.006;18.839; 0.010
322.43696;+12.18350;5044003;22.200; 0.032;21.515; 0.026;20.490; 0.035
322.43654;+12.05139;5044004;22.120; 0.023;21.447; 0.027;20.437; 0.035
322.43687;+12.15825;5044005;21.731; 0.017;21.117; 0.018;20.283; 0.029
322.43696;+12.19422;5044006;21.015; 0.010;20.448; 0.010;19.684; 0.017
322.43725;+12.28792;5044009;21.027; 0.009;20.211; 0.009;19.318; 0.015
322.43692;+12.17908;5044010;22.421; 0.032;21.668; 0.025;20.554; 0.044
322.43708;+12.23633;5044011;20.136; 0.004;19.635; 0.004;19.006; 0.008
322.43700;+12.21406;5044012;21.994; 0.020;21.296; 0.016;20.321; 0.025
322.43704;+12.22569;5044013;21.693; 0.012;21.051; 0.011;20.307; 0.021
322.43675;+12.13994;5044014;17.203; 0.002;16.476; 0.002;15.467; 0.005
322.43667;+12.10956;5044015;21.202; 0.014;20.653; 0.010;19.896; 0.020
322.43687;+12.18158;5044016;20.638; 0.012;20.223; 0.012;19.443; 0.016
322.43683;+12.16053;5044017;21.836; 0.023;21.320; 0.023;20.302; 0.032
322.43646;+12.05361;5044018;22.198; 0.023;21.515; 0.027;20.521; 0.049
322.43679;+12.17031;5044019;21.191; 0.023;20.641; 0.016;19.897; 0.022
322.43679;+12.16506;5044021;21.012; 0.013;20.423; 0.009;19.609; 0.017
322.43692;+12.21017;5044023;21.935; 0.021;21.344; 0.024;20.462; 0.032
322.43667;+12.13039;5044024;21.090; 0.011;20.534; 0.012;19.789; 0.019
322.43637;+12.04058;5044025;21.770; 0.018;21.155; 0.021;20.281; 0.030
322.43754;+12.40600;5044026;17.872; 0.008;17.203; 0.025;16.420; 0.009
322.43671;+12.14672;5044027;21.998; 0.023;21.354; 0.021;20.430; 0.037
322.43687;+12.20233;5044029;22.383; 0.029;21.644; 0.028;20.724; 0.039
322.43662;+12.12919;5044030;21.317; 0.013;20.745; 0.011;19.960; 0.022
322.43679;+12.19183;5044031;19.225; 0.005;18.634; 0.004;17.888; 0.007
322.43667;+12.14372;5044033;22.628; 0.043;21.780; 0.033;20.655; 0.036
322.43671;+12.16403;5044034;20.788; 0.010;20.224; 0.009;19.444; 0.014
322.43667;+12.14608;5044035;20.557; 0.008;20.057; 0.009;19.315; 0.013
322.43675;+12.18542;5044036;21.715; 0.040;21.127; 0.023;20.191; 0.026
322.43662;+12.14583;5044037;21.280; 0.018;20.725; 0.014;19.876; 0.020
322.43650;+12.11075;5044038;22.370; 0.028;21.634; 0.023;20.690; 0.026
322.43667;+12.17053;5044039;21.264; 0.022;20.759; 0.016;19.985; 0.026
322.43667;+12.15689;5044040;21.487; 0.018;20.875; 0.017;19.933; 0.024
322.43671;+12.18133;5044041;20.239; 0.008;19.733; 0.013;19.023; 0.023
322.43658;+12.13836;5044042;21.169; 0.012;20.610; 0.012;19.800; 0.020
322.43671;+12.19006;5044044;22.151; 0.025;21.483; 0.021;20.482; 0.038
322.43658;+12.14144;5044045;21.355; 0.015;20.750; 0.013;19.945; 0.021
322.43671;+12.18347;5044046;20.656; 0.009;20.096; 0.008;19.334; 0.013
322.43662;+12.16800;5044047;22.688; 0.046;21.841; 0.032;20.754; 0.059
322.43675;+12.20092;5044048;19.117; 0.004;18.523; 0.004;17.727; 0.006
322.43658;+12.15503;5044049;21.198; 0.013;20.635; 0.013;19.841; 0.021
322.43683;+12.23319;5044050;22.412; 0.022;21.666; 0.019;20.802; 0.034
322.43692;+12.25333;5044051;22.318; 0.026;21.587; 0.027;20.598; 0.047
322.43646;+12.12072;5044053;22.147; 0.028;21.444; 0.023;20.526; 0.036
322.43675;+12.20989;5044054;21.702; 0.022;21.070; 0.019;20.250; 0.025
322.43662;+12.16644;5044055;19.966; 0.006;19.432; 0.006;18.740; 0.008
322.43662;+12.17625;5044057;21.494; 0.016;20.845; 0.014;19.938; 0.023
322.43667;+12.18739;5044058;21.365; 0.014;20.775; 0.014;19.945; 0.020
322.43700;+12.29375;5044059;21.217; 0.012;20.550; 0.010;19.844; 0.023
322.43683;+12.24297;5044060;22.156; 0.018;21.420; 0.014;20.548; 0.024
322.43654;+12.15197;5044061;21.994; 0.022;21.261; 0.021;20.299; 0.030
322.43658;+12.16922;5044062;21.079; 0.023;20.572; 0.017;19.868; 0.023
322.43671;+12.21433;5044063;22.452; 0.028;21.578; 0.023;20.700; 0.055
322.43629;+12.07469;5044064;21.678; 0.019;21.059; 0.018;20.264; 0.030
322.43625;+12.06325;5044065;21.162; 0.011;20.567; 0.014;19.835; 0.020
322.43633;+12.10472;5044066;22.283; 0.021;21.611; 0.023;20.712; 0.044
322.43658;+12.18556;5044067;20.573; 0.011;20.045; 0.009;19.313; 0.016
322.43600;+12.00203;5044068;20.420; 0.007;19.912; 0.009;19.254; 0.013
322.43625;+12.08547;5044069;17.128; 0.002;16.400; 0.003;15.405; 0.003
